idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,data,numProcesso,dataAtualizacao
2915882,156510122,KAVIUM ODT,1630190250,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2025-12-19T16:19:29.000-0200,25351014253202225,2026-09-24T00:00:00.000-0300
2650052,102351433,MEGLIZE,0657543268,EMS S/A,57507378000365,2026-07-03T10:26:48.000-0300,25351435809202132,2026-09-24T00:00:00.000-0300
3188678,155840673,hemifumarato de bisoprolol,0614530261,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-23T09:06:03.000-0300,25351226901202294,2026-09-24T00:00:00.000-0300
3386612,178170975,NEOSALDINA MUSCULAR MAX,0633077267,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-26T15:59:03.000-0300,25351024120202267,2026-09-24T00:00:00.000-0300
2001579,178170899,NEOSALDINA,1560053259,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2025-12-03T16:24:56.000-0200,25351110112202151,2026-09-24T00:00:00.000-0300
2762341,155370113,everolimo,0635809265,ACCORD FARMACÊUTICA LTDA,64171697000146,2026-06-28T10:24:01.000-0300,25351743041202178,2026-09-24T00:00:00.000-0300
2837725,101180649,ATENTAH,0777378264,APSEN FARMACEUTICA S/A,62462015000129,2026-08-03T16:04:37.000-0300,25351013978202115,2026-09-24T00:00:00.000-0300
3033039,125760034,EXELON,1625753250,UNITED MEDICAL LTDA,68949239000146,2025-12-18T23:51:37.000-0200,25351014536202196,2026-09-24T00:00:00.000-0300
3195991,193040004,FATOR VIII DE COAGULAÇÃO HEMOBRÁS,0843454261,EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA,07607851000146,2026-08-18T11:22:44.000-0300,25351836354202179,2026-09-24T00:00:00.000-0300
2928438,109930015,SEPTANEST,1616777257,DLA PHARMACEUTICAL LTDA,45841137000107,2025-12-17T17:18:31.000-0200,25351028628202234,2026-09-24T00:00:00.000-0300
3240221,109740354,CRONOBE COMPLEX,0945068263,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2026-09-11T12:11:25.000-0300,25351097447202258,2026-09-24T00:00:00.000-0300
3344755,115600261,cipionato de testosterona,0119070260,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,17562075000169,2026-02-05T09:08:08.000-0200,25351548101202221,2026-09-24T00:00:00.000-0300
3344823,118190336,DIGESIGMA GOTAS,0519576268,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-05-27T09:54:10.000-0300,25351062966202203,2026-09-24T00:00:00.000-0300
3350537,118190279,DIZTABEX,0131585266,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-02-09T14:00:55.000-0200,25351062970202263,2026-09-24T00:00:00.000-0300
2614157,104971526,cloridrato de duloxetina,0447923242,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2024-04-09T17:16:09.000-0300,25351352662202146,2026-09-24T00:00:00.000-0300
3286094,118190275,acebrofilina,0547317255,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-04-23T14:47:37.000-0300,25351063023202290,2026-09-24T00:00:00.000-0300
1919655,192900003,SAL DE FRUTA ENO,0860589269,PF Consumer Healthcare Brazil Importadora e Distribuidora de Medicamentos Ltda,30872270000153,2026-08-21T11:52:54.000-0300,25351415936202034,2026-09-24T00:00:00.000-0300
3350292,118190280,CLORIDRATO DE BUPROPIONA,0777581264,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-08-03T17:03:56.000-0300,25351062975202296,2026-09-24T00:00:00.000-0300
3370259,113430211,SANVAPRESS,1676638245,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-12-09T08:29:54.000-0200,25351125776202204,2026-09-24T00:00:00.000-0300
2857773,110520004,AIR SALONPAS,0404291261,HISAMITSU FARMACÊUTICA DO BRASIL LTDA,49383250000147,2026-04-27T08:40:19.000-0300,25351635106202111,2026-09-24T00:00:00.000-0300
3306917,118190313,dipirona monoidratada,0451309251,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-04-02T11:47:04.000-0300,25351063057202284,2026-09-24T00:00:00.000-0300
3659596,105730187,VIDAP,0831870265,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-08-14T11:34:51.000-0300,25351656805202358,2026-09-24T00:00:00.000-0300
3779484,116640004,NEPEXTO,0440382262,BIOCON BIOLOGICS DO BRASIL LTDA,38108988000180,2026-05-06T13:50:23.000-0300,25351438611202453,2026-09-24T00:00:00.000-0300
3787872,164250009,HALDOL,0164909265,MOKSHA8 BRASIL INDUSTRIA E COMERCIO DE MEDICAMENTOS LTDA,07591326000180,2026-02-19T16:40:07.000-0200,25351025648202504,2026-09-24T00:00:00.000-0300
3803420,105730112,succinato de metoprolol,0169170268,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-02-20T12:20:02.000-0200,25351007414202577,2026-09-24T00:00:00.000-0300
3797932,105730109,pregabalina,0387664262,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-04-22T09:27:47.000-0300,25351029290202581,2026-09-24T00:00:00.000-0300
3788456,139000007,EMPAVELI,0361637268,PINT PHARMA PRODUTOS MEDICO-HOSPITALARES E FARMACEUTICOS LTDA,21896000000191,2026-04-14T11:14:10.000-0300,25351018161202567,2026-09-24T00:00:00.000-0300
3792009,117720028,cloreto de sódio,0048630268,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,01784792000103,2026-01-16T09:33:57.000-0200,25351462236202462,2026-09-24T00:00:00.000-0300
3787751,117170085,cloridrato de loperamida,0605418268,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,25773037000183,2026-06-19T14:23:41.000-0300,25351459908202452,2026-09-24T00:00:00.000-0300
3661338,125760040,PEMAZYRE,1601657251,UNITED MEDICAL LTDA,68949239000146,2025-12-15T12:19:47.000-0200,25351651818202331,2026-09-24T00:00:00.000-0300
3662218,105350243,Diaglits,0628238266,LABORATÓRIO GLOBO SA,17115437000173,2026-06-25T16:08:33.000-0300,25351561213202359,2026-09-24T00:00:00.000-0300
3778454,101860039,cloridrato de escetamina,0995211264,SANTISA LABORATÓRIO FARMACÊUTICO S/A,04099395000182,2026-09-23T16:13:31.000-0300,25351462554202423,2026-09-24T00:00:00.000-0300
3798359,104971571,etodolaco,0843259264,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-08-18T10:53:43.000-0300,25351041890202517,2026-09-24T00:00:00.000-0300
3801824,105250126,olmesartana medoxomila + hidroclorotiazida,0803164262,TORRENT DO BRASIL LTDA,33078528000132,2026-08-07T17:07:08.000-0300,25351393719202418,2026-09-24T00:00:00.000-0300
3780490,196240009,nistatina + óxido de zinco,0096159260,KYMBERG FARMACEUTICA DO BRASIL LTDA,43056264000170,2026-01-29T15:36:20.000-0200,25351450248202444,2026-09-24T00:00:00.000-0300
3797979,117170086,CALMLIVE,0744383251,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,25773037000183,2025-06-02T15:41:29.000-0300,25351008707202571,2026-09-24T00:00:00.000-0300
3782301,112090143,FUNED INSULINA N,0312478267,FUNDAÇÃO EZEQUIEL DIAS - FUNED,17503475000101,2026-03-31T14:34:25.000-0300,25351005979202510,2026-09-24T00:00:00.000-0300
3779486,116640003,HULIO,0465950264,BIOCON BIOLOGICS DO BRASIL LTDA,38108988000180,2026-05-13T15:49:00.000-0300,25351438605202404,2026-09-24T00:00:00.000-0300
3787769,141070664,SEROQUEL,0127394265,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2026-02-06T14:00:29.000-0200,25351456314202490,2026-09-24T00:00:00.000-0300
3779488,174650018,GLICOSE,1256817252,FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA,09058502000148,2025-09-22T11:55:52.000-0300,25351276787202413,2026-09-24T00:00:00.000-0300
3788904,116640008,INSUNORM N,0450486265,BIOCON BIOLOGICS DO BRASIL LTDA,38108988000180,2026-05-08T15:55:26.000-0300,25351010659202581,2026-09-24T00:00:00.000-0300
3763777,123520296,fenofibrato,0697197263,RANBAXY FARMACÊUTICA LTDA,73663650000190,2026-07-15T09:51:54.000-0300,25351418641202443,2026-09-24T00:00:00.000-0300
3671513,105730064,FRONTLEV,0558270263,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-06-08T16:11:51.000-0300,25351415419202316,2026-09-24T00:00:00.000-0300
3794687,100431580,fosfomicina trometamol,0355498260,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-04-13T09:35:59.000-0300,25351032654202518,2026-09-24T00:00:00.000-0300
3791722,103900237,PROIVAS,0741107261,FARMOQUÍMICA S/A,33349473000158,2026-07-24T14:15:43.000-0300,25351005673202563,2026-09-24T00:00:00.000-0300
3800571,189770010,ATACAND,1003523251,BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA,31327287000192,2025-08-04T15:34:49.000-0300,25351038641202544,2026-09-24T00:00:00.000-0300
3792025,105350250,dicloridrato de levocetirizina,0614178266,LABORATÓRIO GLOBO SA,17115437000173,2026-06-23T07:47:29.000-0300,25351008498202566,2026-09-24T00:00:00.000-0300
3793048,100431535,MEC 12,1611931258,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-12-17T08:26:56.000-0200,25351426668202418,2026-09-24T00:00:00.000-0300
3792019,125680364,ASAP,0697903265,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-07-15T11:51:52.000-0300,25351322235202486,2026-09-24T00:00:00.000-0300
3797426,135170093,MECOBALAMINA,0585904260,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,48344725000719,2026-06-15T14:46:52.000-0300,25351461243202447,2026-09-24T00:00:00.000-0300
3796058,167730694,ácido tranexâmico,1603997253,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2025-12-15T16:52:37.000-0200,25351024737202525,2026-09-24T00:00:00.000-0300
413905,143810096,CIMEGRIPE DIA,0355547236,CIMED INDUSTRIA S.A,02814497000107,2023-04-10T12:18:13.000-0300,25351108619200525,2026-09-24T00:00:00.000-0300
3778752,196240010,DEZLORBE,0192385267,KYMBERG FARMACEUTICA DO BRASIL LTDA,43056264000170,2026-02-26T15:29:47.000-0300,25351446005202410,2026-09-24T00:00:00.000-0300
3793815,178170991,AURA,0623057263,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-24T16:12:10.000-0300,25351007097202599,2026-09-24T00:00:00.000-0300
3783078,105730135,COMB ISO,1419999257,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-10-24T10:38:22.000-0300,25351457186202400,2026-09-24T00:00:00.000-0300
3787766,189770009,ZYPREXA,0912345250,BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA,31327287000192,2025-07-11T19:18:39.000-0300,25351439116202461,2026-09-24T00:00:00.000-0300
3801418,170420008,Castanha da Índia MCG,0075268264,MCG INDUSTRIA FARMACEUTICA E IMPORTAÇAO LTDA,18755529000180,2026-01-23T15:11:35.000-0200,25351015926202515,2026-09-24T00:00:00.000-0300
3806747,101510136,ANDEMBRY,0964942267,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,62969589000198,2026-09-16T17:59:31.000-0300,25351070949202584,2026-09-24T00:00:00.000-0300
3791640,196240008,DIPBE FLEX,0584025262,KYMBERG FARMACEUTICA DO BRASIL LTDA,43056264000170,2026-06-15T09:41:48.000-0300,25351461417202471,2026-09-24T00:00:00.000-0300
3795197,141070666,AGIIGRIP DUO,0203827261,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2026-03-02T16:05:55.000-0300,25351390799202441,2026-09-24T00:00:00.000-0300
3784924,182610023,ZYXOMIB,1628211253,NATCOFARMA DO BRASIL LTDA,08157293000127,2025-12-19T12:58:36.000-0200,25351457976202487,2026-09-24T00:00:00.000-0300
3664239,102440027,PAVBLU,1581729251,AMGEN BIOTECNOLOGIA DO BRASIL LTDA.,18774815000193,2025-12-09T16:41:27.000-0200,25351634247202370,2026-09-24T00:00:00.000-0300
3797929,115410022,SEDECIB,0130538264,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,18268051000164,2026-02-09T10:15:43.000-0200,25351024941202546,2026-09-24T00:00:00.000-0300
3790430,196240011,ALER,0207901261,KYMBERG FARMACEUTICA DO BRASIL LTDA,43056264000170,2026-03-03T13:41:03.000-0300,25351461414202438,2026-09-24T00:00:00.000-0300
3782780,105730116,DODIBE,0205825265,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-03-03T08:19:13.000-0300,25351456507202441,2026-09-24T00:00:00.000-0300
3672978,116640011,YESAFILI,0810416263,BIOCON BIOLOGICS DO BRASIL LTDA,38108988000180,2026-08-10T10:15:46.000-0300,25351779152202384,2026-09-24T00:00:00.000-0300
3804791,122140138,VIMADE,1407835254,ADIUM S.A.,55980684000127,2025-10-22T18:35:26.000-0300,25351039721202517,2026-09-24T00:00:00.000-0300
3786363,109740377,LIDEXTRIN,0220540268,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2026-03-05T19:21:50.000-0300,25351432117202485,2026-09-24T00:00:00.000-0300
3625265,100431471,COLTRAX,1444179250,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-10-30T20:10:10.000-0300,25351322708202364,2026-09-24T00:00:00.000-0300
3616462,174200014,CEFAZOLINA SÓDICA,0446302261,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA,44639493000180,2026-05-07T17:30:16.000-0300,25351277352202305,2026-09-24T00:00:00.000-0300
3576487,100630279,risperidona,0848202252,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,33258401000103,2025-06-28T11:14:15.000-0300,25351599429202214,2026-09-24T00:00:00.000-0300
3566228,112600203,JAYPIRCE,1609982258,ELI LILLY DO BRASIL LTDA,43940618000144,2025-12-16T18:00:15.000-0200,25351424978202228,2026-09-24T00:00:00.000-0300
3614483,110390233,fumarato de tenofovir desoproxila + lamivudina,0860525261,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,43640754000119,2026-08-21T11:39:33.000-0300,25351273409202399,2026-09-24T00:00:00.000-0300
3592554,182610024,mesilato de eribulina,0658658263,NATCOFARMA DO BRASIL LTDA,08157293000127,2026-07-03T14:38:28.000-0300,25351033607202311,2026-09-24T00:00:00.000-0300
3562800,100630259,omeprazol,0644223251,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,33258401000103,2025-05-13T11:21:39.000-0300,25351406152202287,2026-09-24T00:00:00.000-0300
3553475,155840642,NEOSULIDA,0601756266,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-18T16:50:28.000-0300,25351357384202113,2026-09-24T00:00:00.000-0300
3576503,100630282,fenobarbital,0848089251,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,33258401000103,2025-06-28T08:54:31.000-0300,25351599422202294,2026-09-24T00:00:00.000-0300
3645386,100470657,ANAFRANIL,0981293263,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2026-09-21T11:09:07.000-0300,25351394944202382,2026-09-24T00:00:00.000-0300
3589673,156510128,SILIMALON VITA E,0455860262,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2026-05-11T16:09:36.000-0300,25351671016202266,2026-09-24T00:00:00.000-0300
3600137,186420002,TEVIMBRA,0555342263,BEONE MEDICINES BRASIL LTDA,30763301000308,2026-06-08T09:09:13.000-0300,25351094823202333,2026-09-24T00:00:00.000-0300
3557019,118190379,NARATANO,1588953254,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-12-11T10:56:12.000-0200,25351884270202141,2026-09-24T00:00:00.000-0300
3561754,151430071,SUZOPA,0298110261,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,03978166000175,2026-03-27T11:33:09.000-0300,25351175161202211,2026-09-24T00:00:00.000-0300
3605798,103920222,ibuprofeno,0171465261,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,30222814000131,2026-02-20T16:29:22.000-0200,25351080692202315,2026-09-24T00:00:00.000-0300
3638202,139000010,OWOZY,0905683269,ÁVITA CARE IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS LTDA.,31203582000137,2026-09-01T15:41:26.000-0300,25351490762202331,2026-09-24T00:00:00.000-0300
3549744,105730022,DROALFA,0857639234,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2023-08-15T15:44:24.000-0300,25351319224202257,2026-09-24T00:00:00.000-0300
3616465,100470666,Wyost,0656834269,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2026-07-03T07:41:42.000-0300,25351255276202379,2026-09-24T00:00:00.000-0300
3646330,155840668,telmisartana + hidroclorotiazida,0599416262,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-18T10:40:07.000-0300,25351530547202381,2026-09-24T00:00:00.000-0300
3606343,144930066,bromoprida,0879731265,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,01858973000129,2026-08-26T09:48:02.000-0300,25351106785202379,2026-09-24T00:00:00.000-0300
3614005,103700786,lacosamida,0439266262,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-05-06T10:27:04.000-0300,25351242410202371,2026-09-24T00:00:00.000-0300
1189598,137640166,DECA-DURABOLIN,0418193266,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,02433631000120,2026-04-29T15:35:03.000-0300,25351243617201749,2026-09-24T00:00:00.000-0300
3625973,100431473,fosfato sódico de prednisolona,0727597264,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-07-22T10:02:12.000-0300,25351322996202357,2026-09-24T00:00:00.000-0300
3616095,113430219,cloridrato de escetamina,0759890242,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-06-06T14:34:16.000-0300,25351310975202399,2026-09-24T00:00:00.000-0300
3563258,118190431,oxalato de escitalopram,1044133252,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-08-12T16:00:06.000-0300,25351065494202232,2026-09-24T00:00:00.000-0300
3624944,186200002,COLÍRIO MOURA BRASIL,0637859251,OPELLA HEALTHCARE BRAZIL LTDA,38391432000143,2025-05-12T11:51:11.000-0300,25351303472202367,2026-09-24T00:00:00.000-0300
3654039,173100008,LEQEMBI,0207345261,EISAI LABORATÓRIOS LTDA,08416362000170,2026-03-03T11:51:58.000-0300,25351643191202344,2026-09-24T00:00:00.000-0300
3580668,103920215,cloridrato de metformina,1174968257,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,30222814000131,2025-09-03T16:36:44.000-0300,25351634372202207,2026-09-24T00:00:00.000-0300
3607659,155840676,rivaroxabana,0598613269,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-18T08:37:58.000-0300,25351203381202322,2026-09-24T00:00:00.000-0300
3652229,157211210,NICORETTE,0405199261,KENVUE LTDA.,59748988000114,2026-04-27T11:00:39.000-0300,25351464677202318,2026-09-24T00:00:00.000-0300
3585629,116370193,OXA-PLATIN,0005036267,BLAU FARMACÊUTICA S.A.,58430828000160,2026-01-05T13:54:29.000-0200,25351659900202222,2026-09-24T00:00:00.000-0300
3616830,174200016,CEFTRIAXONA SÓDICA,0524637261,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA,44639493000180,2026-05-28T09:15:12.000-0300,25351278645202300,2026-09-24T00:00:00.000-0300
3590830,105350257,GLOBONAXX,0591560267,LABORATÓRIO GLOBO SA,17115437000173,2026-06-16T15:12:18.000-0300,25351662859202271,2026-09-24T00:00:00.000-0300
3612434,178170951,OLZICAR ANLO,0601586263,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-18T16:14:37.000-0300,25351274698202262,2026-09-24T00:00:00.000-0300
3616828,100470654,ACLASTA,0660574268,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2026-07-03T18:46:34.000-0300,25351275153202354,2026-09-24T00:00:00.000-0300
3553780,118190372,PREDNISONA,1058872257,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-08-13T16:05:04.000-0300,25351065423202230,2026-09-24T00:00:00.000-0300
3627371,100431492,AFETUS,0247746266,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-03-13T09:50:06.000-0300,25351397561202366,2026-09-24T00:00:00.000-0300
3618359,105831034,desloratadina,0073496260,GERMED FARMACEUTICA LTDA,45992062000165,2026-01-23T10:37:41.000-0200,25351305651202339,2026-09-24T00:00:00.000-0300
3594195,174200003,meropenem,0109941268,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA,44639493000180,2026-02-03T11:14:44.000-0200,25351029017202394,2026-09-24T00:00:00.000-0300
3565662,100431514,NIMUS BETA,0070963266,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-01-22T17:08:30.000-0200,25351328417202118,2026-09-24T00:00:00.000-0300
3626035,101430073,COMPLEXO SENNA ALMEIDA PRADO Nº 46,1601285256,MEGALABS FARMACEUTICA S.A.,33026055000120,2025-12-15T11:31:31.000-0200,25351333883202387,2026-09-24T00:00:00.000-0300
3625646,192160006,Omlyclo,0624418260,CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS BRASIL LTDA,05452889000161,2026-06-25T05:31:55.000-0300,25351406778202374,2026-09-24T00:00:00.000-0300
3565651,118190474,TORVILIP,0238756262,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-03-11T14:46:24.000-0300,25351068255202234,2026-09-24T00:00:00.000-0300
3544019,118190341,ARACOR ANLO,1525191250,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-11-24T15:12:01.000-0200,25351063052202251,2026-09-24T00:00:00.000-0300
3652318,157211212,REACTINE,1603201254,KENVUE LTDA.,59748988000114,2025-12-15T15:10:00.000-0200,25351464741202361,2026-09-24T00:00:00.000-0300
1392285,103700742,Cloridrato de fexofenadina,0388251263,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-04-22T10:59:05.000-0300,25351388078201912,2026-09-24T00:00:00.000-0300
1512100,110630153,dolutegravir sódico,0642034265,FUNDAÇÃO OSWALDO CRUZ,33781055000135,2026-06-30T12:01:02.000-0300,25351693841202050,2026-09-24T00:00:00.000-0300
1404553,112780082,AGOXOM,0235602264,LABORATÓRIOS SERVIER DO BRASIL LTDA,42374207000176,2026-03-10T15:42:30.000-0300,25351505467201919,2026-09-24T00:00:00.000-0300
3602487,101070366,AREXVY,0812867262,GLAXOSMITHKLINE BRASIL LTDA,33247743000110,2026-08-10T16:47:20.000-0300,25351099358202327,2026-09-24T00:00:00.000-0300
1392990,141070630,succinato de metoprolol,1450672230,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2023-12-20T12:54:35.000-0200,25351711344201915,2026-09-24T00:00:00.000-0300
3163027,178170921,PICBAM,0605110263,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-19T13:18:39.000-0300,25351042786202116,2026-09-24T00:00:00.000-0300
1418608,100681174,Zolgensma,0569295262,NOVARTIS BIOCIENCIAS S.A,56994502000130,2026-06-10T16:39:51.000-0300,25351030622202065,2026-09-24T00:00:00.000-0300
1367022,167730631,montelucaste de sódio,0529895269,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-05-29T11:21:40.000-0300,25351248889201973,2026-09-24T00:00:00.000-0300
1358168,103720289,TAM,0970448261,SUPERA FARMA LABORATÓRIOS S.A,43312503000105,2026-09-17T16:56:37.000-0300,25351398968201924,2026-09-24T00:00:00.000-0300
1412561,171260006,NEOPROFEN,1653346256,RECORDATI RARE DISEASES COMÉRCIO DE MEDICAMENTOS LTDA - ME,53056057000179,2025-12-29T16:52:11.000-0200,25351447952202096,2026-09-24T00:00:00.000-0300
1461863,103720297,TROL,0238532267,SUPERA FARMA LABORATÓRIOS S.A,43312503000105,2026-03-11T14:15:15.000-0300,25351591218202063,2026-09-24T00:00:00.000-0300
1645342,105830986,EUTYMIA XL,1594675252,GERMED FARMACEUTICA LTDA,45992062000165,2025-12-12T16:26:50.000-0200,25351924683202095,2026-09-24T00:00:00.000-0300
1577352,141070645,rosuvastatina cálcica,0327420260,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2026-04-06T14:36:06.000-0300,25351013384202023,2026-09-24T00:00:00.000-0300
1618504,178170917,VABAM,0594701261,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-17T10:15:58.000-0300,25351311801202009,2026-09-24T00:00:00.000-0300
1642070,100470649,pirfenidona,0936550252,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2025-07-18T16:53:03.000-0300,25351359511202038,2026-09-24T00:00:00.000-0300
1645919,115600249,KEDAXYL,0260191264,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,17562075000169,2026-03-17T12:51:39.000-0300,25351359909202074,2026-09-24T00:00:00.000-0300
1642050,167730684,BRIXAG,0196028264,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-02-27T11:52:39.000-0300,25351360592202019,2026-09-24T00:00:00.000-0300
1645447,155370112,BYCAL 150,1172818258,ACCORD FARMACÊUTICA LTDA,64171697000146,2025-09-03T10:08:59.000-0300,25351369734202011,2026-09-24T00:00:00.000-0300
1172798,100410163,Kabipamol,0765610264,FRESENIUS KABI BRASIL LTDA,49324221000104,2026-07-30T15:00:18.000-0300,25351295550201772,2026-09-24T00:00:00.000-0300
1410256,191290003,LENZETTO,1579480250,"GEDEON RICHTER DO BRASIL IMPORTADORA, EXPORTADORA E DISTRIBUIDORA S.A.",12134906000269,2025-12-09T10:06:08.000-0200,25351386500202021,2026-09-24T00:00:00.000-0300
70005,103110020,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",1312441259,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,01571702000198,2025-10-01T17:12:18.000-0300,2500100002881,2026-09-24T00:00:00.000-0300
1518116,100890414,TEPMETKO,0752791265,MERCK S/A,33069212000184,2026-07-28T11:25:54.000-0300,25351997435202063,2026-09-24T00:00:00.000-0300
1401722,155370105,succinato de solifenacina,0184097240,ACCORD FARMACÊUTICA LTDA,64171697000146,2024-02-16T13:11:48.000-0200,25351208462202076,2026-09-24T00:00:00.000-0300
1369787,105830964,aciclovir,1593230257,GERMED FARMACEUTICA LTDA,45992062000165,2025-12-12T10:48:21.000-0200,25351435656201917,2026-09-24T00:00:00.000-0300
1409454,155370094,daptomicina,1485798256,ACCORD FARMACÊUTICA LTDA,64171697000146,2025-11-11T17:34:30.000-0200,25351380285202054,2026-09-24T00:00:00.000-0300
